Date,Strategy,Asset,Weight
2018-03-31,MinVar,IWF,0.0
2018-03-31,MinVar,IWM,1.1709383462843448e-17
2018-03-31,MinVar,IWN,3.469446951953614e-18
2018-03-31,MinVar,IWO,6.938893903907228e-18
2018-03-31,MinVar,LQD,0.0
2018-03-31,MinVar,SHY,0.9684286608900635
2018-03-31,MinVar,SPY,6.938893903907228e-18
2018-03-31,MinVar,TIP,1.3877787807814457e-17
2018-03-31,MinVar,TLT,2.168404344971009e-18
2018-03-31,MinVar,VTI,6.938893903907228e-18
2018-03-31,MinVar,XLB,6.508809195285986e-06
2018-03-31,MinVar,XLE,6.938893903907228e-18
2018-03-31,MinVar,XLF,0.03156483030074121
2018-03-31,MinVar,XLI,0.0
2018-03-31,MinVar,XLK,3.469446951953614e-18
2018-03-31,MinVar,XLP,0.0
2018-03-31,MinVar,XLU,0.0
2018-03-31,MinVar,XLV,0.0
2018-03-31,MinVar,XLY,0.0
2018-03-31,DRP,AGG,0.0620409485159922
2018-03-31,DRP,IEF,0.05363250092230307
2018-03-31,DRP,IJH,0.010347632746253886
2018-03-31,DRP,IJJ,0.01037579606200481
2018-03-31,DRP,ITOT,0.011574972414719437
2018-03-31,DRP,IVV,0.011881330817950952
2018-03-31,DRP,IWB,0.011813853238950116
2018-03-31,DRP,IWD,0.012308442217961638
2018-03-31,DRP,IWF,0.011102784229614842
2018-03-31,DRP,IWM,0.009988368776076017
2018-03-31,DRP,IWN,0.010603446035335081
2018-03-31,DRP,IWO,0.009518155502358029
2018-03-31,DRP,LQD,0.02863756278657108
2018-03-31,DRP,SHY,0.5526694153677869
2018-03-31,DRP,SPY,0.011884659704870043
2018-03-31,DRP,TIP,0.035957357828023735
2018-03-31,DRP,TLT,0.02764884493593934
2018-03-31,DRP,VTI,0.011384530918626973
2018-03-31,DRP,XLB,0.010236267469333694
2018-03-31,DRP,XLE,0.011704526382993342
2018-03-31,DRP,XLF,0.013591739268660913
2018-03-31,DRP,XLI,0.011386898991964914
2018-03-31,DRP,XLK,0.01211215685198079
2018-03-31,DRP,XLP,0.013000891304986224
2018-03-31,DRP,XLU,0.01293597992435422
2018-03-31,DRP,XLV,0.010668407547536172
2018-03-31,DRP,XLY,0.010992529236851649
2018-03-31,MinCVaR,AGG,0.0
2018-03-31,MinCVaR,IEF,0.0
2018-03-31,MinCVaR,IJH,0.0
2018-03-31,MinCVaR,IJJ,0.0
2018-03-31,MinCVaR,ITOT,0.0
2018-03-31,MinCVaR,IVV,0.0
2018-03-31,MinCVaR,IWB,0.0
2018-03-31,MinCVaR,IWD,0.0
2018-03-31,MinCVaR,IWF,0.0
2018-03-31,MinCVaR,IWM,0.0030186713628282107
2018-03-31,MinCVaR,IWN,0.0002245567364816541
2018-03-31,MinCVaR,IWO,0.0
2018-03-31,MinCVaR,LQD,0.0
2018-03-31,MinCVaR,SHY,0.9748550890345171
2018-03-31,MinCVaR,SPY,0.0
2018-03-31,MinCVaR,TIP,0.0
2018-03-31,MinCVaR,TLT,0.0032542849297731496
2018-03-31,MinCVaR,VTI,0.0
2018-03-31,MinCVaR,XLB,0.0
2018-03-31,MinCVaR,XLE,0.0
2018-03-31,MinCVaR,XLF,0.018647397936399968
2018-03-31,MinCVaR,XLI,0.0
2018-03-31,MinCVaR,XLK,0.0
2018-03-31,MinCVaR,XLP,0.0
2018-03-31,MinCVaR,XLU,0.0
2018-03-31,MinCVaR,XLV,0.0
2018-03-31,MinCVaR,XLY,0.0
2018-03-31,MinCVaR_Cap,AGG,0.4
2018-03-31,MinCVaR_Cap,IEF,0.08931497421917663
2018-03-31,MinCVaR_Cap,IJH,0.0
2018-03-31,MinCVaR_Cap,IJJ,0.0
2018-03-31,MinCVaR_Cap,ITOT,0.0
2018-03-31,MinCVaR_Cap,IVV,0.0
2018-03-31,MinCVaR_Cap,IWB,0.0
2018-03-31,MinCVaR_Cap,IWD,0.0
2018-03-31,MinCVaR_Cap,IWF,0.0
2018-03-31,MinCVaR_Cap,IWM,0.0
2018-03-31,MinCVaR_Cap,IWN,0.006959948664827007
2018-03-31,MinCVaR_Cap,IWO,0.0
2018-03-31,MinCVaR_Cap,LQD,0.0
2018-03-31,MinCVaR_Cap,SHY,0.4
2018-03-31,MinCVaR_Cap,SPY,0.0
2018-03-31,MinCVaR_Cap,TIP,0.0
2018-03-31,MinCVaR_Cap,TLT,0.0
2018-03-31,MinCVaR_Cap,VTI,0.0
2018-03-31,MinCVaR_Cap,XLB,0.0
2018-03-31,MinCVaR_Cap,XLE,0.025409245756686617
2018-03-31,MinCVaR_Cap,XLF,0.0
2018-03-31,MinCVaR_Cap,XLI,0.047066208482099685
2018-03-31,MinCVaR_Cap,XLK,0.0
2018-03-31,MinCVaR_Cap,XLP,0.0
2018-03-31,MinCVaR_Cap,XLU,0.0
2018-03-31,MinCVaR_Cap,XLV,0.0
2018-03-31,MinCVaR_Cap,XLY,0.0312496228772102
2018-04-30,EqualWeight,AGG,0.037037037037037035
2018-04-30,EqualWeight,IEF,0.037037037037037035
2018-04-30,EqualWeight,IJH,0.037037037037037035
2018-04-30,EqualWeight,IJJ,0.037037037037037035
2018-04-30,EqualWeight,ITOT,0.037037037037037035
2018-04-30,EqualWeight,IVV,0.037037037037037035
2018-04-30,EqualWeight,IWB,0.037037037037037035
2018-04-30,EqualWeight,IWD,0.037037037037037035
2018-04-30,EqualWeight,IWF,0.037037037037037035
2018-04-30,EqualWeight,IWM,0.037037037037037035
2018-04-30,EqualWeight,IWN,0.037037037037037035
2018-04-30,EqualWeight,IWO,0.037037037037037035
2018-04-30,EqualWeight,LQD,0.037037037037037035
2018-04-30,EqualWeight,SHY,0.037037037037037035
2018-04-30,EqualWeight,SPY,0.037037037037037035
2018-04-30,EqualWeight,TIP,0.037037037037037035
2018-04-30,EqualWeight,TLT,0.037037037037037035
2018-04-30,EqualWeight,VTI,0.037037037037037035
2018-04-30,EqualWeight,XLB,0.037037037037037035
2018-04-30,EqualWeight,XLE,0.037037037037037035
2018-04-30,EqualWeight,XLF,0.037037037037037035
2018-04-30,EqualWeight,XLI,0.037037037037037035
2018-04-30,EqualWeight,XLK,0.037037037037037035
2018-04-30,EqualWeight,XLP,0.037037037037037035
2018-04-30,EqualWeight,XLU,0.037037037037037035
2018-04-30,EqualWeight,XLV,0.037037037037037035
2018-04-30,EqualWeight,XLY,0.037037037037037035
2018-04-30,MinVar,AGG,0.0
2018-04-30,MinVar,IEF,2.2551405187698492e-17
2018-04-30,MinVar,IJH,0.0
2018-04-30,MinVar,IJJ,0.0
2018-04-30,MinVar,ITOT,0.0
2018-04-30,MinVar,IVV,0.0
2018-04-30,MinVar,IWB,0.0
2018-04-30,MinVar,IWD,0.0
2018-04-30,MinVar,IWF,0.0
2018-04-30,MinVar,IWM,0.0
2018-04-30,MinVar,IWN,0.0
2018-04-30,MinVar,IWO,0.0
2018-04-30,MinVar,LQD,3.469446951953614e-18
2018-04-30,MinVar,SHY,0.9696715132580997
2018-04-30,MinVar,SPY,1.1709383462843448e-17
2018-04-30,MinVar,TIP,0.0
2018-04-30,MinVar,TLT,0.0
2018-04-30,MinVar,VTI,0.0
2018-04-30,MinVar,XLB,0.0
2018-04-30,MinVar,XLE,0.0
2018-04-30,MinVar,XLF,0.030328486741900428
2018-04-30,MinVar,XLI,0.0
2018-04-30,MinVar,XLK,0.0
2018-04-30,MinVar,XLP,0.0
2018-04-30,MinVar,XLU,0.0
2018-04-30,MinVar,XLV,0.0
2018-04-30,MinVar,XLY,0.0
2018-04-30,DRP,AGG,0.06173781061792425
2018-04-30,DRP,IEF,0.054922998148886654
2018-04-30,DRP,IJH,0.010431109529298516
2018-04-30,DRP,IJJ,0.010387038231887495
2018-04-30,DRP,ITOT,0.011652644304504233
2018-04-30,DRP,IVV,0.011937485465442923
2018-04-30,DRP,IWB,0.011891521238936546
2018-04-30,DRP,IWD,0.012159608692279363
2018-04-30,DRP,IWF,0.01138876995029309
2018-04-30,DRP,IWM,0.010183357465123397
2018-04-30,DRP,IWN,0.01060656440171692
2018-04-30,DRP,IWO,0.00986068800466218
2018-04-30,DRP,LQD,0.02847676497438834
2018-04-30,DRP,SHY,0.5507910307248107
2018-04-30,DRP,SPY,0.011972846750356567
2018-04-30,DRP,TIP,0.03745786729820831
2018-04-30,DRP,TLT,0.02680060141388388
2018-04-30,DRP,VTI,0.011488108767654721
2018-04-30,DRP,XLB,0.010178956405205473
2018-04-30,DRP,XLE,0.010718261509236701
2018-04-30,DRP,XLF,0.01366179770914201
2018-04-30,DRP,XLI,0.011474168101662921
2018-04-30,DRP,XLK,0.012764358023339657
2018-04-30,DRP,XLP,0.012216775773161565
2018-04-30,DRP,XLU,0.013039182107941754
2018-04-30,DRP,XLV,0.010666119737949719
2018-04-30,DRP,XLY,0.011133564652102133
2018-04-30,MinCVaR,AGG,0.0
2018-04-30,MinCVaR,IEF,0.0
2018-04-30,MinCVaR,IJH,0.0
2018-04-30,MinCVaR,IJJ,0.0
2018-04-30,MinCVaR,ITOT,0.0
2018-04-30,MinCVaR,IVV,0.0
2018-04-30,MinCVaR,IWB,0.0
2018-04-30,MinCVaR,IWD,0.0
2018-04-30,MinCVaR,IWF,0.0
2018-04-30,MinCVaR,IWM,0.003018671362828066
2018-04-30,MinCVaR,IWN,0.00022455673648199447
2018-04-30,MinCVaR,IWO,0.0
2018-04-30,MinCVaR,LQD,0.0
2018-04-30,MinCVaR,SHY,0.9748550890345168
2018-04-30,MinCVaR,SPY,0.0
2018-04-30,MinCVaR,TIP,0.0
2018-04-30,MinCVaR,TLT,0.0032542849297733695
2018-04-30,MinCVaR,VTI,0.0
2018-04-30,MinCVaR,XLB,0.0
2018-04-30,MinCVaR,XLE,0.0
2018-04-30,MinCVaR,XLF,0.018647397936399787
2018-04-30,MinCVaR,XLI,0.0
2018-04-30,MinCVaR,XLK,0.0
2018-04-30,MinCVaR,XLP,0.0
2018-04-30,MinCVaR,XLU,0.0
2018-04-30,MinCVaR,XLV,0.0
2018-04-30,MinCVaR,XLY,0.0
2018-04-30,MinCVaR_Cap,AGG,0.4000000000000001
2018-04-30,MinCVaR_Cap,IEF,0.0935968506598054
2018-04-30,MinCVaR_Cap,IJH,0.0
2018-04-30,MinCVaR_Cap,IJJ,0.0
2018-04-30,MinCVaR_Cap,ITOT,0.0
2018-04-30,MinCVaR_Cap,IVV,0.0
2018-04-30,MinCVaR_Cap,IWB,0.0
2018-04-30,MinCVaR_Cap,IWD,0.0
2018-04-30,MinCVaR_Cap,IWF,0.0
2018-04-30,MinCVaR_Cap,IWM,0.0
2018-04-30,MinCVaR_Cap,IWN,0.0
2018-04-30,MinCVaR_Cap,IWO,0.0
2018-04-30,MinCVaR_Cap,LQD,0.0
2018-04-30,MinCVaR_Cap,SHY,0.4000000000000001
2018-04-30,MinCVaR_Cap,SPY,0.0
2018-04-30,MinCVaR_Cap,TIP,0.0
2018-04-30,MinCVaR_Cap,TLT,0.0
2018-04-30,MinCVaR_Cap,VTI,0.0
2018-04-30,MinCVaR_Cap,XLB,0.0
2018-04-30,MinCVaR_Cap,XLE,0.0
2018-04-30,MinCVaR_Cap,XLF,0.029698535048635923
2018-04-30,MinCVaR_Cap,XLI,0.0
2018-04-30,MinCVaR_Cap,XLK,0.0
2018-04-30,MinCVaR_Cap,XLP,0.0
2018-04-30,MinCVaR_Cap,XLU,0.0
2018-04-30,MinCVaR_Cap,XLV,0.0
2018-04-30,MinCVaR_Cap,XLY,0.07670461429155848
2018-05-31,EqualWeight,AGG,0.037037037037037035
2018-05-31,EqualWeight,IEF,0.037037037037037035
2018-05-31,EqualWeight,IJH,0.037037037037037035
2018-05-31,EqualWeight,IJJ,0.037037037037037035
2018-05-31,EqualWeight,ITOT,0.037037037037037035
2018-05-31,EqualWeight,IVV,0.037037037037037035
2018-05-31,EqualWeight,IWB,0.037037037037037035
2018-05-31,EqualWeight,IWD,0.037037037037037035
2018-05-31,EqualWeight,IWF,0.037037037037037035
2018-05-31,EqualWeight,IWM,0.037037037037037035
2018-05-31,EqualWeight,IWN,0.037037037037037035
2018-05-31,EqualWeight,IWO,0.037037037037037035
2018-05-31,EqualWeight,LQD,0.037037037037037035
2018-05-31,EqualWeight,SHY,0.037037037037037035
2018-05-31,EqualWeight,SPY,0.037037037037037035
2018-05-31,EqualWeight,TIP,0.037037037037037035
2018-05-31,EqualWeight,TLT,0.037037037037037035
2018-05-31,EqualWeight,VTI,0.037037037037037035
2018-05-31,EqualWeight,XLB,0.037037037037037035
2018-05-31,EqualWeight,XLE,0.037037037037037035
2018-05-31,EqualWeight,XLF,0.037037037037037035
2018-05-31,EqualWeight,XLI,0.037037037037037035
2018-05-31,EqualWeight,XLK,0.037037037037037035
2018-05-31,EqualWeight,XLP,0.037037037037037035
2018-05-31,EqualWeight,XLU,0.037037037037037035
2018-05-31,EqualWeight,XLV,0.037037037037037035
2018-05-31,EqualWeight,XLY,0.037037037037037035
2018-05-31,MinVar,AGG,2.7755575615628914e-16
2018-05-31,MinVar,IEF,0.0
2018-05-31,MinVar,IJH,6.938893903907228e-18
2018-05-31,MinVar,IJJ,3.469446951953614e-18
2018-05-31,MinVar,ITOT,1.0408340855860843e-17
2018-05-31,MinVar,IVV,6.938893903907228e-18
2018-05-31,MinVar,IWB,1.0408340855860843e-17
2018-05-31,MinVar,IWD,0.0
2018-05-31,MinVar,IWF,0.0
2018-05-31,MinVar,IWM,8.673617379884035e-19
2018-05-31,MinVar,IWN,2.42861286636753e-17
2018-05-31,MinVar,IWO,7.26415455565288e-18
2018-05-31,MinVar,LQD,1.962405932198763e-17
2018-05-31,MinVar,SHY,0.969215946554476
2018-05-31,MinVar,SPY,1.3877787807814457e-17
2018-05-31,MinVar,TIP,0.0
2018-05-31,MinVar,TLT,8.700722434196173e-18
2018-05-31,MinVar,VTI,1.0408340855860843e-17
2018-05-31,MinVar,XLB,2.0708261494473135e-17
2018-05-31,MinVar,XLE,1.0733601507606494e-17
2018-05-31,MinVar,XLF,0.030784053445524033
2018-05-31,MinVar,XLI,2.42861286636753e-17
2018-05-31,MinVar,XLK,6.938893903907228e-18
2018-05-31,MinVar,XLP,1.3877787807814457e-17
2018-05-31,MinVar,XLU,2.0816681711721685e-17
2018-05-31,MinVar,XLV,2.42861286636753e-17
2018-05-31,MinVar,XLY,2.0166160408230382e-17
2018-05-31,DRP,AGG,0.06101780066490519
2018-05-31,DRP,IEF,0.0549671642946441
2018-05-31,DRP,IJH,0.0105015079761868
2018-05-31,DRP,IJJ,0.010481363662935762
2018-05-31,DRP,ITOT,0.011636345602699279
2018-05-31,DRP,IVV,0.011862178276869787
2018-05-31,DRP,IWB,0.01184384988523193
2018-05-31,DRP,IWD,0.012153011013235487
2018-05-31,DRP,IWF,0.011299371200959522
2018-05-31,DRP,IWM,0.010236376224937395
2018-05-31,DRP,IWN,0.01064132629531753
2018-05-31,DRP,IWO,0.009920913758613543
2018-05-31,DRP,LQD,0.02793749240518308
2018-05-31,DRP,SHY,0.5528201874746809
2018-05-31,DRP,SPY,0.011899696960129396
2018-05-31,DRP,TIP,0.037307902320634787
2018-05-31,DRP,TLT,0.02643635279307571
2018-05-31,DRP,VTI,0.011444284465918001
2018-05-31,DRP,XLB,0.01000963587624298
2018-05-31,DRP,XLE,0.010751094405296426
2018-05-31,DRP,XLF,0.013529578175740794
2018-05-31,DRP,XLI,0.011286363391765974
2018-05-31,DRP,XLK,0.012515771617129254
2018-05-31,DRP,XLP,0.01232591574947842
2018-05-31,DRP,XLU,0.013351834419845296
2018-05-31,DRP,XLV,0.010731765617383388
2018-05-31,DRP,XLY,0.011090915470959311
2018-05-31,MinCVaR,AGG,0.0
2018-05-31,MinCVaR,IEF,0.0
2018-05-31,MinCVaR,IJH,0.0
2018-05-31,MinCVaR,IJJ,0.0
2018-05-31,MinCVaR,ITOT,0.0
2018-05-31,MinCVaR,IVV,0.0
2018-05-31,MinCVaR,IWB,0.0
2018-05-31,MinCVaR,IWD,0.0
2018-05-31,MinCVaR,IWF,0.0
2018-05-31,MinCVaR,IWM,0.003018671362828066
2018-05-31,MinCVaR,IWN,0.00022455673648199447
2018-05-31,MinCVaR,IWO,0.0
2018-05-31,MinCVaR,LQD,0.0
2018-05-31,MinCVaR,SHY,0.9748550890345168
2018-05-31,MinCVaR,SPY,0.0
2018-05-31,MinCVaR,TIP,0.0
2018-05-31,MinCVaR,TLT,0.0032542849297733695
2018-05-31,MinCVaR,VTI,0.0
2018-05-31,MinCVaR,XLB,0.0
2018-05-31,MinCVaR,XLE,0.0
2018-05-31,MinCVaR,XLF,0.018647397936399787
2018-05-31,MinCVaR,XLI,0.0
2018-05-31,MinCVaR,XLK,0.0
2018-05-31,MinCVaR,XLP,0.0
2018-05-31,MinCVaR,XLU,0.0
2018-05-31,MinCVaR,XLV,0.0
2018-05-31,MinCVaR,XLY,0.0
2018-05-31,MinCVaR_Cap,AGG,0.4000000000000001
2018-05-31,MinCVaR_Cap,IEF,0.0935968506598054
2018-05-31,MinCVaR_Cap,IJH,0.0
2018-05-31,MinCVaR_Cap,IJJ,0.0
2018-05-31,MinCVaR_Cap,ITOT,0.0
2018-05-31,MinCVaR_Cap,IVV,0.0
2018-05-31,MinCVaR_Cap,IWB,0.0
2018-05-31,MinCVaR_Cap,IWD,0.0
2018-05-31,MinCVaR_Cap,IWF,0.0
2018-05-31,MinCVaR_Cap,IWM,0.0
2018-05-31,MinCVaR_Cap,IWN,0.0
2018-05-31,MinCVaR_Cap,IWO,0.0
2018-05-31,MinCVaR_Cap,LQD,0.0
2018-05-31,MinCVaR_Cap,SHY,0.4000000000000001
2018-05-31,MinCVaR_Cap,SPY,0.0
2018-05-31,MinCVaR_Cap,TIP,0.0
2018-05-31,MinCVaR_Cap,TLT,0.0
2018-05-31,MinCVaR_Cap,VTI,0.0
2018-05-31,MinCVaR_Cap,XLB,0.0
2018-05-31,MinCVaR_Cap,XLE,0.0
2018-05-31,MinCVaR_Cap,XLF,0.029698535048635923
2018-05-31,MinCVaR_Cap,XLI,0.0
2018-05-31,MinCVaR_Cap,XLK,0.0
2018-05-31,MinCVaR_Cap,XLP,0.0
2018-05-31,MinCVaR_Cap,XLU,0.0
2018-05-31,MinCVaR_Cap,XLV,0.0
2018-05-31,MinCVaR_Cap,XLY,0.07670461429155848
2018-06-30,EqualWeight,AGG,0.037037037037037035
2018-06-30,EqualWeight,IEF,0.037037037037037035
2018-06-30,EqualWeight,IJH,0.037037037037037035
2018-06-30,EqualWeight,IJJ,0.037037037037037035
2018-06-30,EqualWeight,ITOT,0.037037037037037035
2018-06-30,EqualWeight,IVV,0.037037037037037035
2018-06-30,EqualWeight,IWB,0.037037037037037035
2018-06-30,EqualWeight,IWD,0.037037037037037035
2018-06-30,EqualWeight,IWF,0.037037037037037035
2018-06-30,EqualWeight,IWM,0.037037037037037035
2018-06-30,EqualWeight,IWN,0.037037037037037035
2018-06-30,EqualWeight,IWO,0.037037037037037035
2018-06-30,EqualWeight,LQD,0.037037037037037035
2018-06-30,EqualWeight,SHY,0.037037037037037035
2018-06-30,EqualWeight,SPY,0.037037037037037035
2018-06-30,EqualWeight,TIP,0.037037037037037035
2018-06-30,EqualWeight,TLT,0.037037037037037035
2018-06-30,EqualWeight,VTI,0.037037037037037035
2018-06-30,EqualWeight,XLB,0.037037037037037035
2018-06-30,EqualWeight,XLE,0.037037037037037035
2018-06-30,EqualWeight,XLF,0.037037037037037035
2018-06-30,EqualWeight,XLI,0.037037037037037035
2018-06-30,EqualWeight,XLK,0.037037037037037035
2018-06-30,EqualWeight,XLP,0.037037037037037035
2018-06-30,EqualWeight,XLU,0.037037037037037035
2018-06-30,EqualWeight,XLV,0.037037037037037035
2018-06-30,EqualWeight,XLY,0.037037037037037035
2018-06-30,MinVar,AGG,0.0
2018-06-30,MinVar,IEF,0.0
2018-06-30,MinVar,IJH,0.0
2018-06-30,MinVar,IJJ,0.0
2018-06-30,MinVar,ITOT,0.0
2018-06-30,MinVar,IVV,1.710893153231021e-18
2018-06-30,MinVar,IWB,1.5932702252563702e-18
2018-06-30,MinVar,IWD,3.9894096421016523e-19
2018-06-30,MinVar,IWF,5.2905647594270235e-20
2018-06-30,MinVar,IWM,0.0
2018-06-30,MinVar,IWN,8.670739808448219e-19
2018-06-30,MinVar,IWO,0.0
2018-06-30,MinVar,LQD,1.6257957263266533e-17
2018-06-30,MinVar,SHY,0.9695060159608758
2018-06-30,MinVar,SPY,3.2004723244350023e-19
2018-06-30,MinVar,TIP,1.8850351028882284e-17
2018-06-30,MinVar,TLT,3.830007297953226e-21
2018-06-30,MinVar,VTI,7.168455257144936e-19
2018-06-30,MinVar,XLB,0.0
2018-06-30,MinVar,XLE,0.0
2018-06-30,MinVar,XLF,0.03049398403912435
2018-06-30,MinVar,XLI,1.3901419603043262e-19
2018-06-30,MinVar,XLK,0.0
2018-06-30,MinVar,XLP,1.7125220921194933e-18
2018-06-30,MinVar,XLU,3.462160004584836e-18
2018-06-30,MinVar,XLV,0.0
2018-06-30,MinVar,XLY,0.0
2018-06-30,DRP,AGG,0.06196890328090123
2018-06-30,DRP,IEF,0.05635615377122163
2018-06-30,DRP,IJH,0.010639855006272628
2018-06-30,DRP,IJJ,0.010635357307795837
2018-06-30,DRP,ITOT,0.011869439285792592
2018-06-30,DRP,IVV,0.01211414718930609
2018-06-30,DRP,IWB,0.012086817734446236
2018-06-30,DRP,IWD,0.012400271873684247
2018-06-30,DRP,IWF,0.011528986657949943
2018-06-30,DRP,IWM,0.010388837070004164
2018-06-30,DRP,IWN,0.010864271712839404
2018-06-30,DRP,IWO,0.010023398156986111
2018-06-30,DRP,LQD,0.028562255160340642
2018-06-30,DRP,SHY,0.5424494492366393
2018-06-30,DRP,SPY,0.01215899030122296
2018-06-30,DRP,TIP,0.038474010695101805
2018-06-30,DRP,TLT,0.02756589814224976
2018-06-30,DRP,VTI,0.011673659618158553
2018-06-30,DRP,XLB,0.010182766401599376
2018-06-30,DRP,XLE,0.011320248817590146
2018-06-30,DRP,XLF,0.013782192076202546
2018-06-30,DRP,XLI,0.01121808116483466
2018-06-30,DRP,XLK,0.01270007436688409
2018-06-30,DRP,XLP,0.012422144660737542
2018-06-30,DRP,XLU,0.014099440480582098
2018-06-30,DRP,XLV,0.011043306471363175
2018-06-30,DRP,XLY,0.011471043359293295
2018-06-30,MinCVaR,AGG,0.0
2018-06-30,MinCVaR,IEF,0.0
2018-06-30,MinCVaR,IJH,0.0
2018-06-30,MinCVaR,IJJ,0.0
2018-06-30,MinCVaR,ITOT,0.0
2018-06-30,MinCVaR,IVV,0.0
2018-06-30,MinCVaR,IWB,0.0
2018-06-30,MinCVaR,IWD,0.0
2018-06-30,MinCVaR,IWF,0.0
2018-06-30,MinCVaR,IWM,0.007988038126450355
2018-06-30,MinCVaR,IWN,0.0013782780418962052
2018-06-30,MinCVaR,IWO,0.0
2018-06-30,MinCVaR,LQD,0.0
2018-06-30,MinCVaR,SHY,0.9736111240855779
2018-06-30,MinCVaR,SPY,0.0
2018-06-30,MinCVaR,TIP,0.0
2018-06-30,MinCVaR,TLT,0.0
2018-06-30,MinCVaR,VTI,0.0
2018-06-30,MinCVaR,XLB,0.0
2018-06-30,MinCVaR,XLE,0.0
2018-06-30,MinCVaR,XLF,0.01268573731669648
2018-06-30,MinCVaR,XLI,0.0
2018-06-30,MinCVaR,XLK,0.0
2018-06-30,MinCVaR,XLP,0.0
2018-06-30,MinCVaR,XLU,0.004336822429379103
2018-06-30,MinCVaR,XLV,0.0
2018-06-30,MinCVaR,XLY,0.0
2018-06-30,MinCVaR_Cap,AGG,0.40000000000000013
2018-06-30,MinCVaR_Cap,IEF,0.09359685065980528
2018-06-30,MinCVaR_Cap,IJH,0.0
2018-06-30,MinCVaR_Cap,IJJ,0.0
2018-06-30,MinCVaR_Cap,ITOT,0.0
2018-06-30,MinCVaR_Cap,IVV,0.0
2018-06-30,MinCVaR_Cap,IWB,0.0
2018-06-30,MinCVaR_Cap,IWD,0.0
2018-06-30,MinCVaR_Cap,IWF,0.0
2018-06-30,MinCVaR_Cap,IWM,0.0
2018-06-30,MinCVaR_Cap,IWN,0.0
2018-06-30,MinCVaR_Cap,IWO,0.0
2018-06-30,MinCVaR_Cap,LQD,0.0
2018-06-30,MinCVaR_Cap,SHY,0.40000000000000013
2018-06-30,MinCVaR_Cap,SPY,0.0
2018-06-30,MinCVaR_Cap,TIP,0.0
2018-06-30,MinCVaR_Cap,TLT,0.0
2018-06-30,MinCVaR_Cap,VTI,0.0
2018-06-30,MinCVaR_Cap,XLB,0.0
2018-06-30,MinCVaR_Cap,XLE,0.0
2018-06-30,MinCVaR_Cap,XLF,0.0296985350486358
2018-06-30,MinCVaR_Cap,XLI,0.0
2018-06-30,MinCVaR_Cap,XLK,0.0
2018-06-30,MinCVaR_Cap,XLP,0.0
2018-06-30,MinCVaR_Cap,XLU,0.0
2018-06-30,MinCVaR_Cap,XLV,0.0
2018-06-30,MinCVaR_Cap,XLY,0.07670461429155866
2018-07-31,EqualWeight,AGG,0.037037037037037035
2018-07-31,EqualWeight,IEF,0.037037037037037035
2018-07-31,EqualWeight,IJH,0.037037037037037035
2018-07-31,EqualWeight,IJJ,0.037037037037037035
2018-07-31,EqualWeight,ITOT,0.037037037037037035
2018-07-31,EqualWeight,IVV,0.037037037037037035
2018-07-31,EqualWeight,IWB,0.037037037037037035
2018-07-31,EqualWeight,IWD,0.037037037037037035
2018-07-31,EqualWeight,IWF,0.037037037037037035
2018-07-31,EqualWeight,IWM,0.037037037037037035
2018-07-31,EqualWeight,IWN,0.037037037037037035
2018-07-31,EqualWeight,IWO,0.037037037037037035
2018-07-31,EqualWeight,LQD,0.037037037037037035
2018-07-31,EqualWeight,SHY,0.037037037037037035
2018-07-31,EqualWeight,SPY,0.037037037037037035
2018-07-31,EqualWeight,TIP,0.037037037037037035
2018-07-31,EqualWeight,TLT,0.037037037037037035
2018-07-31,EqualWeight,VTI,0.037037037037037035
2018-07-31,EqualWeight,XLB,0.037037037037037035
2018-07-31,EqualWeight,XLE,0.037037037037037035
2018-07-31,EqualWeight,XLF,0.037037037037037035
2018-07-31,EqualWeight,XLI,0.037037037037037035
2018-07-31,EqualWeight,XLK,0.037037037037037035
2018-07-31,EqualWeight,XLP,0.037037037037037035
2018-07-31,EqualWeight,XLU,0.037037037037037035
2018-07-31,EqualWeight,XLV,0.037037037037037035
2018-07-31,EqualWeight,XLY,0.037037037037037035
2018-07-31,MinVar,AGG,0.0
2018-07-31,MinVar,IEF,3.4570384477596955e-18
2018-07-31,MinVar,IJH,0.0
2018-07-31,MinVar,IJJ,4.158544265874476e-18
2018-07-31,MinVar,ITOT,1.7316110959342711e-18
2018-07-31,MinVar,IVV,0.0
2018-07-31,MinVar,IWB,2.328577454915776e-18
2018-07-31,MinVar,IWD,0.0
2018-07-31,MinVar,IWF,0.0
2018-07-31,MinVar,IWM,5.263222062694745e-19
2018-07-31,MinVar,IWN,0.0
2018-07-31,MinVar,IWO,0.0
2018-07-31,MinVar,LQD,0.0
2018-07-31,MinVar,SHY,0.9689639036777887
2018-07-31,MinVar,SPY,0.0
2018-07-31,MinVar,TIP,0.0
2018-07-31,MinVar,TLT,5.78511626126268e-19
2018-07-31,MinVar,VTI,1.9188765076012015e-18
2018-07-31,MinVar,XLB,6.954743344484225e-19
2018-07-31,MinVar,XLE,3.2071284412593536e-18
2018-07-31,MinVar,XLF,0.031036096322211378
2018-07-31,MinVar,XLI,0.0
2018-07-31,MinVar,XLK,0.0
2018-07-31,MinVar,XLP,1.5664233973843584e-18
2018-07-31,MinVar,XLU,0.0
2018-07-31,MinVar,XLV,0.0
2018-07-31,MinVar,XLY,4.0326511825546217e-19
