Date,SPY,IVV,VTI,ITOT,IWB,IWD,IWF,IWM,IWN,IWO,IJH,IJJ,XLK,XLF,XLV,XLE,XLI,XLY,XLP,XLU,XLB,SHY,IEF,TLT,LQD,AGG,TIP
2014-06-30,0.42598753842333875,0.4194341602934,0.42309756411375987,0.4232335144757526,0.4229838230965902,0.4093604324843809,0.4567571033839127,0.5631861027809542,0.5719756648428704,0.5667411487621669,0.5208299756216793,0.3973150310700133,0.43641165827295575,0.45917113710404506,0.026750224479414497,0.7705913830404012,0.4860045047701829,0.1487517313273209,0.47329090628134296,0.6013647690481546,0.8857820864686815,-0.9077703331670534,-0.9687953813315603,-0.7325516268428792,-1.835573540451419,-3.0548528820652505,-2.3894766962831593
2014-07-31,0.38359622341194977,0.379082435247196,0.3928688949624265,0.3802994142609366,0.38537857555892874,0.3312268151417035,0.4564845149336812,0.6431072401907295,0.6638534508769096,0.6330543307432487,0.5343834252373367,0.38828764388555786,0.3763397080657027,0.3714874296433587,-0.1641020656056148,0.9394967174086761,0.3777968567560109,0.09830511798442403,0.5228150530628697,0.7908525635020461,0.8591213173688569,-0.9694296754779074,-0.8492602620761036,-0.7110256784917056,-2.0020343977873174,-3.1142119060856803,-2.09777374271822
2014-08-31,0.3804799844747464,0.3729991696888046,0.3596548710611098,0.3750759159426469,0.3640568166568681,0.3012257066535748,0.45492386660778256,0.5233985215356975,0.5581394434975493,0.4903588785119188,0.46206771704992905,0.2528936719824922,0.40448810558164827,0.181124700737958,-0.18891060089839584,0.9306505946159322,0.31800825985372394,0.021222731430756942,0.7555802614453124,1.150142691431988,0.9046480755438292,-0.7977665535789771,-0.5907105734609316,-1.0131163643713728,-2.3390486319074717,-3.2623208829867396,-1.3692663771003752
2014-09-30,0.3284999271774667,0.32706845117995736,0.30519282148288635,0.30874441727000496,0.30584868126015413,0.23028051298333355,0.4066520494076155,0.5097991418014729,0.6062919688569273,0.41562617879465974,0.3913502436692672,0.15356552081038097,0.5133695078205263,-0.20281011154875292,-0.3379250647743041,0.9265197140742792,0.11506265340548352,-0.04458984898727004,0.8827635171575656,1.6632697112982318,0.4546598808704879,-0.6864317259207727,-0.20975793151655892,-0.6370616511915104,-2.416393117460961,-3.422956318660612,-0.8866391292599471
2014-10-31,0.3571980179278868,0.3450239324055853,0.33844462080626003,0.34667566946799816,0.33846660964189257,0.30365957653920583,0.4117424738864566,0.49633329844048185,0.5409820229252619,0.46540168659653464,0.4638163627960148,0.2561128519296521,0.5179417325638722,0.009277077370823708,-0.5168499000279904,1.4000418280794464,0.2418235964392407,0.08827624337966794,0.5410092450697397,0.989293782296487,0.8898789513477998,-0.6739831629378957,-0.3055143407272222,-1.0417510464024737,-2.4471158174470715,-3.267008137192003,-1.08917717517565
2014-11-30,0.3001266644288675,0.2918079226333083,0.2937649478042599,0.28640761155100175,0.28557719627825384,0.2588106147056504,0.34310381755540514,0.5334380117414301,0.6016707646086584,0.4712290716862159,0.4398498730869445,0.29826106706587624,0.3322600963817515,-0.20121844337902195,-0.500956884197996,1.823074748096243,0.24847765545695918,-0.06673906379643886,0.49144861513946253,1.0133181059490286,0.8719178726282768,-0.4046929318570896,-0.1450199746575575,-1.1816075234075931,-2.370635364723014,-3.1351300467779644,-1.1785444240009129
2014-12-31,0.3410924161561232,0.33494441484513987,0.3226175531978263,0.3127991432065021,0.3218274156341577,0.30630691168283886,0.3676645117525016,0.4398501994411437,0.5592351909615747,0.3385373612490326,0.38048795099032545,0.2654574402674808,0.4034128505326515,-0.2365492817266314,-0.38773092179761165,1.8356897379482795,0.24391287609693887,-0.08667701682424703,0.6435628880695241,1.0390166554563836,0.825361231416462,-0.21951749944055102,-0.06476278577006735,-2.060268443996338,-2.656051426127066,-2.37470014859061,-1.195519224631757
2015-01-31,0.38160451816917096,0.37381279910128634,0.3727892525977343,0.35552909471498945,0.3652183080474724,0.36189713495700493,0.3960974178975715,0.5487093144623351,0.6640588388806687,0.44664495707656493,0.4126371049548082,0.3724378819306819,0.498644111524683,0.16899824843971029,-0.384995998616877,1.5492604075426932,0.40754181630341657,0.08168078247691868,0.3593543826805082,0.49201816268659687,0.9223353281187451,-0.2607360469756594,-0.4286320173285057,-2.6204733906690763,-2.5738486519341186,-2.127106437603322,-1.1354773194360013
2015-02-28,0.36601546452588124,0.35157740541855836,0.34720829461588176,0.3228360311655148,0.34408063308681636,0.34871847503404196,0.36167974297307304,0.48112299213069065,0.618546739567178,0.3471326961110311,0.42739845701578855,0.33723912599657546,0.5145144056341195,0.138606504739446,-0.5828895511680805,1.7947180714537903,0.3489313824699835,-0.07294377624714642,0.37203267044033717,0.8092984601327973,0.7206077247295363,-0.17414157729321914,-0.17702077816128176,-2.1157942599341473,-2.7263920834209463,-2.3532775257669134,-1.149805725249302
2015-03-31,0.418479832037913,0.40826348066065743,0.3798201797111615,0.3685790404838574,0.3850646118821253,0.39165204817906235,0.4018289401724657,0.3823782793209803,0.5394455344242863,0.23751745683362951,0.3246571965689797,0.2881492064905882,0.6784226262462703,0.3069579272883315,-0.5407574193323151,1.5342103864294847,0.3581752688312513,0.00449508377052337,0.4340796207233075,0.761709352271581,0.7873129075060065,-0.12156305021474383,-0.26265302740410845,-2.2205486488214974,-2.7563940566225313,-2.3832076376769393,-1.1060751397603277
2015-04-30,0.3795666348429045,0.3689123597479013,0.35237774460356447,0.3330162357483152,0.35326009909422185,0.34093456529493277,0.4012475218224382,0.446489670987585,0.6097816928472083,0.2935361805585421,0.3857086487756443,0.2959478211823421,0.5815441580956463,0.22106251507499336,-0.5975404795853453,1.4112596955458454,0.34454574410949956,0.031005488769309114,0.5082625100079524,0.9250063629836429,0.6927647223177963,0.06108235620804423,-0.23317683817884974,-1.9408909228833569,-2.8768427484285173,-2.4903637803180922,-1.1984979592241678
2015-05-31,0.32894073046244626,0.3160694969684373,0.2869884680134866,0.2802515055794337,0.2950783088406733,0.297984121046648,0.33124194333990736,0.3327038183976702,0.6084896900749177,0.07435528731790651,0.2988099673709108,0.21961302924273188,0.5137537850408421,-0.03942045930457259,-0.7988491168317293,1.5585258564351874,0.3180607095922113,-0.03969647830189282,0.7246605448973655,1.2843621496252082,0.6350881050723162,0.5641702998221462,-0.037635435156210546,-1.4584763677977564,-2.75912985061614,-2.286259486065483,-1.8496806230666465
2015-06-30,0.3331148309816555,0.32583833705268306,0.28272138453689805,0.2750055539035806,0.29067604670352815,0.3404939453976418,0.2739687603749461,0.2624123387581978,0.5170095338172748,0.026473616351428024,0.20087113599844147,0.19834168874629118,0.54439823647097,-0.006951453896761275,-0.6283376467194091,1.464756140766816,0.32293292095155246,-0.16332530649980032,0.645614264635797,1.3086488442473092,0.7030114513317612,0.5237535324734128,0.027839468120827375,-0.8456337398791668,-2.1745775862775063,-1.8617670210966304,-3.1872892772517383
2015-07-31,0.30524393329021027,0.30318512476697823,0.2691246664165186,0.2623384945566447,0.2720053628168359,0.362180606466999,0.2114617083743296,0.26480159541904563,0.5608750435256274,-0.009118729467119294,0.21662101521157817,0.2916388842698058,0.4946412787138544,-0.07016556099066429,-0.5746496108183927,1.7877716383775586,0.33631534304566774,-0.2817774199114795,0.5108016280195019,1.0849192926427236,0.8040805953402587,0.7195430029464854,-0.1458224695900524,-1.2854655590112904,-1.9046888177952461,-1.5033935025847691,-3.282467544031601
2015-08-31,0.3453976095318933,0.34428468957209446,0.31793579984576387,0.23170515737922884,0.3106646313931795,0.38680144680803613,0.2821573194546153,0.34751247333096713,0.5713624928292673,0.13874755581739326,0.277005888925917,0.28877914261834575,0.5544987483934494,0.05854198995677361,-0.44886826356179454,1.6652046432134908,0.3199717669877194,-0.118827973198303,0.4365156924767913,0.7645397722261008,0.7871385649863712,0.647066151752221,-0.4396527254425629,-1.3501517204409264,-1.817561671857434,-1.4229068564327465,-3.4778623265658575
2015-09-30,0.3404792859539589,0.33169396320164946,0.3248396066083533,0.3011993961600039,0.3180692507941944,0.4140131668830373,0.24927424345140345,0.4395830847821267,0.6070863758291521,0.28034281334071925,0.27300033010069025,0.3099708786927969,0.4716660121626668,0.09885059773167798,-0.2731505332576274,1.7554715931285276,0.26309695684685386,-0.14349330099158866,0.31273500980451124,0.5296072771964209,0.9512885482987264,0.680916023696818,-0.7074091972346223,-1.555207735441978,-1.9349898257281382,-1.375077100187043,-3.263856721823297
2015-10-31,0.24841181173715868,0.23225599617182924,0.2501740680650658,0.21809366826037435,0.2373679656684276,0.40797590639264153,0.10050379189911195,0.44062329405391504,0.6560057792222895,0.22262437470264823,0.3042104610778443,0.33834387542660904,0.1706910249182813,0.17856561227219386,-0.3631767347183381,1.7541373678466627,0.21189382207437854,-0.3044789536268563,0.3279484565380034,0.8174273532996573,0.775256036642741,1.2533054464874116,-0.594749776040166,-1.5164457427735119,-1.96525658403582,-1.1756493436661783,-3.226058977896374
2015-11-30,0.22634976118115727,0.21942155452355974,0.22720440695471464,0.19303254468968373,0.22472186958746584,0.3657007012102987,0.11708019895531403,0.3233182746304536,0.5549088111046876,0.1013238719439881,0.3074133802783791,0.32393395464308955,0.14568082258974496,0.04548749552704987,-0.3824714493377421,1.7315242813928085,0.2126879973147131,-0.23264447744439753,0.39906422324862323,0.7278864658238299,0.793862145133925,1.6396417988354768,-0.61611718784637,-1.4873200424404025,-1.9705684991087267,-0.9866908879262305,-3.2044320154650876
2015-12-31,0.16636172783296543,0.16182643111917674,0.19299719543696386,0.1506061530391384,0.18007335814401557,0.3510707801810791,0.0319377770860996,0.45183589795416035,0.6950807796410987,0.21558581802939739,0.36360820290093415,0.4359716041668387,0.06297475041215776,0.1409928098489971,-0.5407955460596391,1.8456663909497812,0.24323010841618795,-0.22921711229304773,0.07729094124943778,0.4696525035931948,0.843857902312212,1.8014831385592596,-0.6064887161167571,-1.4743272301346546,-1.7136855195573562,-1.1954672036250045,-3.122122943086635
2016-01-31,0.21042047748568798,0.2071329693164376,0.2626825897408114,0.22846923676897454,0.24200862050324823,0.40936705127625994,0.09286599682282841,0.5894861383324557,0.7288711976511765,0.4603250117966875,0.452428572482441,0.5180351388728898,9.646765082411107e-05,0.3278546871182023,-0.24699128351586275,1.6809731294437942,0.3134395760131047,-0.10628765946072116,-0.007406418062169331,0.18501555549069384,0.9283365061785567,1.3903738053968584,-0.9956826209233038,-1.9666092145497165,-1.631603311882753,-1.2979611983698316,-2.9756410215775744
2016-02-29,0.22738286932724405,0.22562263754398051,0.2758821736205902,0.23825985492347257,0.24978098970910062,0.41494352905533316,0.1070624991901852,0.5886757428366038,0.7006760729681922,0.48145780796629906,0.41217175796963945,0.470987809023766,0.027321776283348375,0.41456250856217364,-0.20570283334413345,1.693299313526425,0.23813844669066278,-0.08291539377986075,0.06005978942755458,0.17711848883927145,0.6460014846090212,1.5746263388289132,-1.179814110432736,-2.2746765319079048,-1.6546806367619284,-1.0897692007372304,-2.7364731839379823
2016-03-31,0.2115213648982256,0.21879522681684835,0.25435608778404667,0.22435989429876907,0.23113448020402355,0.3917221293386068,0.09040142544109847,0.5628054116207937,0.6542803520176492,0.4750250027569148,0.3780957956830231,0.4088416614535862,-0.07144148990030856,0.3898490600192139,-0.05844654715262329,1.5603718606111057,0.17939771503985447,-0.08316689552930749,0.12291754918832884,0.17026772679061697,0.5681440106872115,1.9453926442339853,-1.151503759359476,-2.2093217138492247,-1.984560284818126,-0.9294264277253959,-2.5498122805494425
2016-04-30,0.22929115852417817,0.23773159276031205,0.2569367228957066,0.23380412965789102,0.2449688022614795,0.3538052469658624,0.14820592663131316,0.487364289840769,0.5770772426743749,0.40794690080118207,0.34171688810584866,0.3413102646366185,0.08915439672118704,0.3442233000684128,-0.08000455853851421,1.27343229894932,0.10439861477757692,-0.029573327236835388,0.2158732032917294,0.3667158738463053,0.43862488879235517,2.2344554801517145,-1.1724486128056915,-2.173677145373323,-2.1474364714854888,-0.879259302611866,-2.4446378043024173
2016-05-31,0.20992166645089855,0.21935606533005686,0.2380962811511264,0.21277723421962055,0.210456142145156,0.3450090010310639,0.11348409863913052,0.48709052834945726,0.5616445999190314,0.4261002045583099,0.3000724468620378,0.3234132223226016,0.0043738181184378765,0.40992406854799884,-0.12306212831092062,1.307438259833516,0.20932092549590467,0.010271397562953038,0.10546830911034051,0.042774135214300686,0.45456290553871165,2.4774448721443623,-1.146842014288702,-2.248406184104116,-2.0211931945775845,-0.8387168727124633,-2.290779788551229
2016-06-30,0.22123945427421624,0.2258828834230798,0.24537512302364314,0.22670289269289684,0.24180345948633578,0.3380218409102865,0.13674146106420323,0.48556844172307834,0.5485818939478007,0.44018035567293357,0.28104183898132495,0.31623333422112304,0.04346652476968736,0.4747559510476225,-0.06765921360619266,1.1129697239383471,0.20757123349194748,0.1286949105812731,0.04187451746313565,-0.03472630004921714,0.3975245092974069,2.5235208347114484,-1.2694271015307115,-2.6575064850193777,-2.013103827622153,-0.7809700984915912,-1.8143581584025517
2016-07-31,0.1904926418127292,0.19757850936776525,0.2185688954785607,0.19331740835415984,0.20106106864352902,0.3227773664528667,0.09450396048143912,0.44081203513461154,0.4952824112481491,0.396495379760264,0.26476922714239726,0.30111855380302543,-0.08046957429577223,0.44012394506206565,-0.0697511517845137,1.1488388459768735,0.19322833209326193,0.08513147365629262,0.09781364768480132,0.02137072300643758,0.3369971035650055,2.642655950819674,-1.3111530080012972,-2.925276793612476,-2.074603419523429,-0.8330988673295416,-0.9885846649968831
2016-08-31,0.1323411691714516,0.13843357501059864,0.15802318972573964,0.13129424842137613,0.14844114553427887,0.23280883863820484,0.07754045222651815,0.34481640761014015,0.35662932476357256,0.3403189730999375,0.17703624319346672,0.21528027149429543,-0.11970466519771644,0.25525254301855066,-0.06705472815812943,1.1087161490245019,0.12874580640441433,0.06086169494463827,0.019232089973230174,0.04403534582363546,0.3526022524564834,3.0024296252493743,-1.2233573438873329,-2.8938538615423046,-2.089308215030589,-0.7953206703601869,-0.23623986160814975
2016-09-30,0.11771007916067981,0.1253035818367637,0.15436059215448483,0.11983687803096282,0.14089030590509113,0.2092902043348549,0.0836718915656391,0.3742586424940101,0.37886404831945913,0.37822334215271086,0.22301878956401835,0.2333587384813276,-0.19068280880955038,0.2942628052807797,-0.06786297786086054,0.9849478156436858,0.16645356531751987,0.09985379381501773,0.0014163548233850946,-0.020503291114663008,0.3881107892993939,3.0518423499689153,-1.3775749221715896,-2.7295836174078407,-2.136012648692982,-0.8993754039266466,-0.10407889816457043
2016-10-31,0.11569359490987366,0.12426256329390885,0.15666264320220682,0.12496260446838751,0.13967432613543812,0.20049565669664507,0.08928092519673335,0.4022292125368856,0.3896009380786184,0.4248486970752208,0.22383328148042858,0.23612502451154008,-0.22031599730992707,0.18041542981540712,0.029946934366795103,1.0370041066742821,0.1756923310673379,0.11206231831589936,0.01034114056134601,-0.10732235488785745,0.39678661032980816,3.139478991575846,-1.4969159403959993,-2.454565208580983,-2.184697962636383,-0.9566589383101914,-0.2889209281712673
2016-11-30,0.08409461605776186,0.09614168321270922,0.10686391092539864,0.07756553914504796,0.09828592760695715,0.13195673571332944,0.0862046848368504,0.28100098553027625,0.20445149057791484,0.3732369752395326,0.06300161058190812,0.008689739981855078,-0.2456595604864364,-0.07026326131659305,0.06907046381571924,1.0593895868822483,0.0322583289489753,0.061845949214319074,0.1398699574841094,-0.07756872791699565,0.31231892592505356,3.627976937348635,-1.2874839578263677,-1.8076835327516694,-2.3542946595104115,-0.8032315100061939,-0.26803883921393257
2016-12-31,0.07006476069101249,0.07710076508433548,0.09504104704805279,0.06324641493593042,0.08978551079807806,0.0949330827980276,0.09731709934528741,0.20930497003604323,0.10790001874762602,0.3273768140699791,0.055911093132257825,0.009726492690521536,-0.20641364730473588,-0.12070443821694134,0.042738783553131224,0.9557858636862105,0.1096466881620243,0.09389071105952172,0.04596243963462718,-0.19046736641865275,0.38013524282231415,3.6546358797372824,-1.263171823781466,-1.278775966291768,-2.3110906639326663,-1.5916471611162335,0.38176738903020396
2017-01-31,0.027070003705216863,0.03609880930119619,0.06024656941086273,0.0181517972667787,0.0512079977861212,0.08125791971743879,0.03271043334571266,0.22734721468551256,0.12490209066829264,0.3460694264746466,0.05116488405804254,0.0275351188703921,-0.27114875696300433,-0.12881117703662895,0.10606386656632907,0.9899633041327467,0.04459954917393605,-0.07985834220122658,-0.040278555696453985,-0.04921216657926741,0.23603770541421068,3.7513913702436197,-1.2065140857830663,-1.2742007094422374,-2.228002644718695,-1.4895362904102154,0.5557446680097389
2017-02-28,0.023820638345023855,0.031156729639152274,0.0666203008511546,0.023372694617511933,0.054282330389326915,0.07696799169342183,0.03870528290082688,0.2577282099718769,0.17191405332685344,0.350299714372258,0.08779673880098342,0.06882760818352564,-0.26475739139188526,-0.18382431446758654,0.07855549584345772,1.0552362533499604,0.028746918192912755,0.018096545689645332,-0.0718156221316898,-0.10161461314039305,0.3464008412248424,3.6310092708764725,-1.2647554268116863,-1.2980007936267803,-2.3191866074755008,-1.4858583962810008,0.5802755470573153
2017-03-31,0.02376436318645237,0.032091707639738745,0.05950146839572026,0.022887505415923836,0.04771508826564901,0.1375448598297643,-0.030290160521886777,0.21624275215246722,0.19860837796764122,0.24169723812480226,0.08750185592298325,0.09670534959792186,-0.31388360015193456,-0.047712546251873066,0.04224669987235915,1.0916676564007255,0.052307265041731915,-0.11517036993545354,-0.024927834680864652,-0.034291086255001706,0.32511965445171537,3.623168370776803,-1.4584185128560707,-1.2427420354866616,-2.2688470147914384,-1.419432297178417,0.6569452450672034
2017-04-30,0.04111310301335739,0.05005910708070659,0.058297035192201876,0.03357977279926815,0.05657876367524441,0.1707500289110009,-0.04469146617676556,0.11526393739549816,0.14156259476442196,0.09308923764576951,0.05435677966657022,0.11027388029844633,-0.2873961377645042,-0.034092566991209466,0.019044592563156288,1.161183170580317,0.05970300217889665,-0.15317613558666449,0.037321324036438466,0.06552450972263721,0.3053843274622877,3.4547885865289105,-1.6494583430732013,-1.3723419148766338,-2.218755862111546,-1.3262468901212843,1.058285563186678
2017-05-31,0.012927048751112601,0.020476654096286143,0.03137728935874885,0.01094851357201835,0.027998487233672115,0.1394323409251751,-0.07102259275921292,0.11255133922843624,0.15256956524429557,0.07551084529587884,0.04748154955198636,0.11480458612919404,-0.2963995396880443,-0.020669752337310193,0.01486876073113359,1.0800847233174493,0.015645262136890988,-0.14279522511971937,-0.021601382378313164,-0.07560810801566045,0.28242434534218214,3.2965741348097195,-1.694853872760188,-1.4743535998393276,-2.1893011895865095,-1.0839175270058339,1.6348473437659419
2017-06-30,-0.018786615492935525,-0.011991416622277457,0.0021149930619464587,-0.021865188686579242,-0.0024603506592835093,0.08846013275014253,-0.083368925410694,0.07957404774021297,0.10276459243849312,0.060805997907237154,0.032636300120870626,0.0858916918650304,-0.24771318205145468,-0.13869415072061433,-0.08013709521820724,1.0292659171546579,-0.05436655172987907,-0.13201977670506249,-0.04016090712586854,-0.00500800888922895,0.2012663259134352,3.1949136684089803,-1.5289380411732474,-1.46717919422496,-2.1867428615809574,-0.9481599726600936,2.089898571590337
2017-07-31,0.0017789907626192837,0.007678556908378371,0.01517493231754894,-0.004595937146287737,0.01657122631343222,0.12178204134273403,-0.07889646135879748,0.04012329488747042,0.06471754012460777,0.01770794317740833,0.020525321498645086,0.07555131111930594,-0.22719751944652933,-0.12048512161505029,-0.015259706696774369,1.0589679719613154,-0.05547016139527106,-0.11421579807115011,-0.03266933794456923,-0.09043807825474338,0.23106242306877223,3.3040248924562605,-1.5909901782434972,-1.2996429821231281,-2.3362922364629677,-0.8489810792026586,1.8394681520229252
2017-08-31,0.042278742073673804,0.04874685215579468,0.06124046967720201,0.04104786534712763,0.0583368977171085,0.18075232163804422,-0.053535607372790686,0.12135762268798947,0.1583338469275461,0.08956881332690864,0.11043321097114549,0.1781879343224681,-0.23779314373177318,-0.04051328624165446,0.015451590498064703,1.1505900651998988,-0.007919661774283588,-0.025549526524413484,0.04377280736783345,-0.08278131479121592,0.25697995941707114,3.2892191350859035,-1.7805635247279272,-1.6159639787179534,-2.3868475254038466,-0.81487754173356,1.200046976605636
2017-09-30,0.045717547192163616,0.05278471797976122,0.04476254036982388,0.029039470913475585,0.0564722662287751,0.17414038083013555,-0.050226569203021015,-0.038890465681262885,-0.027305597972937582,-0.04317011687637591,0.02373725090617036,0.07178756193068524,-0.23529457616962757,-0.08959120396080483,0.07267335894878912,1.0334407125364986,-0.04902282079365386,-0.0370884690635481,0.14048900662552088,-0.01281988931003488,0.25937688474697895,3.5461858203090375,-1.4585401881549591,-1.3265120633845757,-2.615445803892085,-0.5963488153185058,1.029649060263576
2017-10-31,-0.0016790619527405704,0.006705152987669171,0.008692202809894587,-0.011712547668024407,0.010905988006601027,0.1555414458093003,-0.12565420846226222,0.026418425679505197,0.05885537243402482,-0.0016715375601510033,0.0008965122782452003,0.08845379964972877,-0.38128422966607245,-0.13815910456506,0.14400634442997567,0.943630593359775,-0.036133694503695815,-0.0856726049951062,0.1978892847720158,0.017388471591697076,0.08956921789442975,3.5809389568732617,-1.286356283383296,-1.2964585065211405,-2.6605607568879797,-0.4698398237515619,1.1652905913409666
2017-11-30,-0.039439369104744625,-0.03226795248500247,-0.03383770236340242,-0.05403570786226426,-0.026937150304334335,0.10586125157162793,-0.14967386560974133,-0.06114097544809877,-0.037989214393781716,-0.07436914638163929,-0.06645035703914091,0.005582999358870455,-0.3439036076791548,-0.19014582040790765,0.12186378733889336,0.6872772784653759,-0.08848119442081266,-0.10942995375121282,0.1636879212368619,-0.04425841654315184,0.06916970042834318,3.588950801645824,-1.0302034827786994,-1.3133535073430431,-2.5131392521241946,-0.3132521918193017,1.7799151278138323
2017-12-31,-0.050664944246443064,-0.045618650430195994,-0.04203289132823682,-0.049580145526894374,-0.04169607140346534,0.07094030684979398,-0.14702257507150043,0.006386628572639437,0.029713031116647592,-0.012450740809157696,-0.04002221914403643,0.020842104040962397,-0.3116977403048599,-0.14712936792729522,0.08632118889568934,0.46280337319745946,-0.0996696728109705,-0.10732312554706815,0.08305284740915292,0.12219638124039317,0.016263142067018396,3.3537982433206084,-0.7043254060197398,-1.3340997732660584,-2.2559944556715683,-1.2085529087185432,2.345563441515667
2018-01-31,-0.15676840897054736,-0.15113031787683695,-0.13702240096059662,-0.14735507842544293,-0.13868367996040393,-0.013222519270699003,-0.2553669312613607,-0.05081002699166951,-0.020831608603372354,-0.07398486607033304,-0.06697143025866023,-0.007191875997491297,-0.46931966773669004,-0.34638830403611054,0.048729690047612496,0.4005177809298265,-0.21544791336879274,-0.2750922145255753,0.08690699353836961,0.2655742625104006,-0.038687518085035,3.4006250587258378,-0.1739006878758722,-0.9300091274359272,-2.1069186735083467,-1.0810371784066253,2.653786643874342
2018-02-28,-0.2003961520685443,-0.1909228215142545,-0.17527441812495995,-0.18657001107169688,-0.17952066815975265,-0.0414405459439296,-0.30686172428389374,-0.07952765625414362,-0.04868732855560301,-0.10280771470574165,-0.10076932486822919,-0.014832878756445489,-0.5484669658513405,-0.40965975036327107,0.009218844397198025,0.5072066356638134,-0.26251059851330194,-0.27933491779696523,0.10641414271799415,0.03328761978652981,-0.006333651906173358,3.4407934876083446,-0.01827407254670948,-0.7451655242097958,-1.960225347184096,-0.9941834789165965,2.7548448214215653
2018-03-31,-0.16843194996860736,-0.16427949501073155,-0.15022070957936534,-0.1643581041585398,-0.15195772486934675,-0.024705219703215132,-0.2677752079872932,-0.05964534775918144,-0.027833846568212656,-0.08359750770822955,-0.08391041440557831,-0.017580831789333246,-0.530797747612566,-0.33366869048047654,0.08296831205423573,0.4639971267031523,-0.24893639905340711,-0.23402053617767943,0.09719297979169993,-0.04090185289254393,-0.01053281267443955,3.444405980376612,-0.11961305734832023,-1.0596814408979731,-1.9140666626599008,-0.9613051930263308,2.7292563534055727
2018-04-30,-0.22993655528536627,-0.22312750258373765,-0.21704915067969754,-0.22845047574033808,-0.21196777601263597,-0.08478269305111422,-0.332288068301463,-0.19294675499249195,-0.1688047554385853,-0.21032849441603635,-0.173406048317835,-0.10358102011499332,-0.5526657468567883,-0.3937955465147863,-0.025359483809371367,0.34491841426871855,-0.27284503911317926,-0.3461785997875161,0.08831131850774201,-0.15505529706048168,-0.02420192878649989,3.4421449941037756,0.3240501478955781,-0.8085370465715602,-1.584454062533796,-0.6766835706832006,3.017020741875658
2018-05-31,-0.22633152053645686,-0.2195956298989521,-0.21900527585887625,-0.23007036487316213,-0.21243267914128336,-0.0662524875279548,-0.348992138436836,-0.2352845702091834,-0.23186276022272634,-0.2305375157441257,-0.19616088600017106,-0.14497890860440274,-0.576887493647195,-0.30999929751134053,0.045152538974465806,0.18009604597389442,-0.29064043727570565,-0.3243147342647348,0.11963726502002153,-0.11234145145523096,-0.048265231756191,3.3185216543249925,0.413536328010021,-0.9185914344188798,-1.4300397538783476,-0.6935397389708454,3.1891804779292054
2018-06-30,-0.27026160550088485,-0.2629893120095733,-0.25927349132295613,-0.27222682836761114,-0.2551372070910367,-0.1069933065316324,-0.39308737681562145,-0.23472231839643184,-0.23736181360312286,-0.22143197892936783,-0.22539186670287525,-0.18353999428417375,-0.6378682694311947,-0.29062277899931843,0.007780315437237147,0.10812652161571297,-0.280105542072931,-0.37316746753487945,0.013260501072804519,-0.2579604628002763,-0.12081025281295582,3.3634510122913968,0.7843261725529709,-0.8851131214773579,-1.140821735213104,-0.5497596450556597,3.1817018519828406
2018-07-31,-0.2897533030890718,-0.2845177723164611,-0.28203122971108874,-0.2905447520118211,-0.2762427126906208,-0.16494230823934092,-0.37658279035086667,-0.27640081582593695,-0.30768109452810716,-0.24197725810254309,-0.2515679543104381,-0.25139326232291587,-0.6030918407198721,-0.31242010400641557,-0.0588026927846075,-0.05577803503463662,-0.3800475163083813,-0.32085066193053946,0.02234751806317351,-0.19242223786630902,-0.24772940916727187,3.3215391593800523,1.1562244253744758,-0.5905223134426419,-1.1388115423648655,-0.47118898980494134,3.1651894941119916
2018-08-31,-0.32431082487237184,-0.320775582685253,-0.3203698295298903,-0.3287854746045096,-0.31353177793634857,-0.18442774656478414,-0.4332675954178505,-0.3299806137707651,-0.3127003986699125,-0.341260646229363,-0.28164563195299397,-0.2576490580969743,-0.6473796169474043,-0.33470081604393204,-0.15528153984969187,0.007961123695541703,-0.35719246258599374,-0.3843015214331579,0.0011087050891647548,-0.17208133699247555,-0.22559271568233977,3.262661448982326,1.2402057251494898,-0.5819227827112206,-0.8546823240897706,-0.29678288596529906,3.2466861797157796
2018-09-30,-0.36950830166151216,-0.3647897513035213,-0.3656615134917855,-0.3687203457351496,-0.360162763472903,-0.24210825184498772,-0.47113909129524173,-0.36883312521902695,-0.331690614903925,-0.3985132798382986,-0.31652028060217396,-0.30398082057725473,-0.6461291967681186,-0.34660795085714624,-0.28386317496819735,-0.14638810514927017,-0.4153003024123411,-0.39901450399361305,-0.03487906912441064,-0.14324398381673678,-0.3124849041833804,3.1793102553767802,1.7292109763035293,-0.23216390648160548,-0.6823071392892675,-0.12369963240123151,3.1191887777107894
2018-10-31,-0.40000120831836267,-0.396723912007486,-0.39620068304725004,-0.39628718448819905,-0.3926473102535756,-0.3056569132034732,-0.4735699202916898,-0.3760913981858481,-0.3693544410233385,-0.38168210357054244,-0.34393920193488176,-0.33450448098714275,-0.6442973462887673,-0.4339780398579093,-0.3235946376750781,-0.07676211309921002,-0.387174013719947,-0.37856189809683827,-0.21008404534329705,-0.37910069763825777,-0.25176942064227725,3.1485862898946677,1.9754411231881093,-0.1008174321942014,-0.5245199814918519,0.17814589500646247,2.975145075270186
